Year,Month,Departure station,Arrival station,Average travel time (min),Number of expected circulations,Number of cancelled trains,Number of late trains at departure,Average delay of late departing trains (min),Average delay of all departing trains (min),Comment (optional) delays at departure,Number of trains late on arrival,Average delay of late arriving trains (min),Average delay of all arriving trains (min),Comment (optional) delays on arrival,"% trains late due to external causes (weather, obstacles, suspicious packages, malevolence, social movements, etc.)","% trains late due to railway infrastructure (maintenance, works)","% trains late due to traffic management (rail line traffic, network interactions)",% trains late due to rolling stock,% trains late due to station management and reuse of material,"% trains late due to passenger traffic (affluence, PSH management, connections)",Number of late trains > 15min,Average train delay > 15min,Number of late trains > 30min,Number of late trains > 60min,Period,Delay due to external causes,Delay due to railway infrastructure,Delay due to traffic management,Delay due to rolling stock,Delay due to station management and reuse of material,Delay due to travellers taken into account
2015,2,LYON PART DIEU,RENNES,261.7857143,84,0,33,16.06060606,7.583333333,,15,79.93333333,16.30952381,"Cette ligne a été touchée par deux incidents majeurs : un problème caténaire à Laval le 13/02 (83 TGV de 7min à 5h59) & une absence d’alimentation électrique à Lyon Part Dieu le 26-02 (72 TGV jusqu’à 1h58 de retard). On compte également 5 incidents externes dont quatre survenus sur les Lignes à Grande Vitesse : un accident de personne à Rouvray le 7/02 (19 TGV retardés de 30min à 4h04) & un autre le 18/02 près de Paris (26 TGV retardés de 12 à 48min) ; le heurt d’un chevreuil à Dollon le 01/02 retarde 33 TGV (11min à 2h34) & celui d’un sanglier vers Mâcon touche 27 TGV (6 à 59min) ; les limitations de vitesse sur la ligne à Grande Vitesse Sud-Est le 21-02 suite à la présence de neige retardent 81 TGV (5 à 27min). Par ailleurs, un dérangement des installations à Massy  le 11/02 touche 16 TGV (11 à 38min) & on compte également trois incidents caténaires les 3, 16 & 18/02 : l’un près de Lyon (Grenay) le 3/02 (32 TGV de 5min à 1h28), le suivant sur la Ligne à Grande Vitesse Atlantique (37 TGV de 16min à 1h41) & le troisième à Massy-Verrières en région parisienne (22 TGV de 13min à 3h37). Enfin une défaillance de Matériel à Massy le 19/02 pénalise 16 TGV (15min & 1h47).",0.25,0.333333333,0.083333333,0,0.333333333,0,15,79.9333333,11,7,2015-02,25,33.33333333,8.333333333,0,33.33333333,0
2015,9,DIJON VILLE,PARIS LYON,97.42358079,458,0,85,19.24705882,4.526200873,,47,33.9787234,3.240174672,,0.369565217,0.173913043,0.391304348,0.043478261,0,0.02173913,35,41.3714286,14,8,2015-09,36.95652174,17.39130435,39.13043478,4.347826087,0,2.173913043
2015,9,RENNES,PARIS MONTPARNASSE,134.0830325,554,0,49,19.10204082,1.891696751,,60,44.78333333,5.377256318,,0.392857143,0.375,0.053571429,0.089285714,0.071428571,0.017857143,44,56.3636364,26,14,2015-09,39.28571429,37.5,5.357142857,8.928571429,7.142857143,1.785714286
2015,9,LILLE,MARSEILLE ST CHARLES,297.9090909,210,1,20,22.9,2.660287081,,50,56.46,14.95215311,,0.395833333,0.145833333,0.125,0.145833333,0.104166667,0.083333333,50,56.46,25,14,2015-09,39.58333333,14.58333333,12.5,14.58333333,10.41666667,8.333333333
2015,8,REIMS,PARIS EST,48.84782609,184,0,2,35,0.64673913,,4,18.25,-0.913043478,,0.25,0.5,0.25,0,0,0,2,28.5,1,0,2015-08,25,50,25,0,0,0
2015,8,PARIS MONTPARNASSE,RENNES,136.5251397,539,2,34,18.94117647,1.378026071,,68,44.61764706,7.325884544,"Ce mois-ci, l'OD a été touché sur ligne garnde vitesse par un dérangement d'installations à Marcoussis le 4 (20 TGV ; 564mn), un colis susspect en gare de Paris Montparnasse le 20 (10 TGV ; 318mn), la défaillance d'une rame en sortie de gare à Paris Montparnasse le 26 (15 TGV ; 427mn), de multiples disjonctions provoquées par un oiseau en toiture de rame à Massy le 27 (14 TGV ; 325mn), un dérangement d'installation à Massy le 28 (38 TGV ; 674mn) et le 29 (11 TGV ; 331mn).
Sur ligne classique, l'OD a été touchée par le heurt d'un tracteur à Noyal Acigné le 2 (102 TGV; 7814mn) et un arbre sur la caténaire à la sortie du Mans le 24 (14 TGV ; 640mn)",0.390625,0.28125,0.09375,0.15625,0.046875,0.03125,50,56.2,26,15,2015-08,39.0625,28.125,9.375,15.625,4.6875,3.125
2015,8,FRANCFORT,PARIS EST,100.1900826,121,0,52,16.69230769,8.272727273,,20,38.95,7.826446281,,0.2,0,0.75,0.05,0,0,17,43.7647059,7,4,2015-08,20,0,75,5,0,0
2015,3,PARIS LYON,MARSEILLE ST CHARLES,199.7365854,411,1,11,15.45454545,0.504878049,,19,32.42105263,2.958536585,,0.473684211,0.052631579,0,0.263157895,0.157894737,0.052631579,19,32.4210526,8,2,2015-03,47.36842105,5.263157895,0,26.31578947,15.78947368,5.263157895
2015,3,MONTPELLIER,PARIS LYON,206.8351648,273,0,19,18.78947368,1.527472527,,39,36.74358974,4.688644689,,0.333333333,0.358974359,0.076923077,0.230769231,0,0,39,36.7435897,15,5,2015-03,33.33333333,35.8974359,7.692307692,23.07692308,0,0
2015,3,MULHOUSE VILLE,PARIS LYON,169.2013652,293,0,12,22.08333333,1.303754266,,10,28.1,-1.419795222,,0.3,0.1,0.5,0,0.1,0,6,38.8333333,3,1,2015-03,30,10,50,0,10,0
2015,3,NICE VILLE,PARIS LYON,338.6419753,164,2,12,14.25,1.259259259,,29,34.96551724,6.395061728,,0.24137931,0.206896552,0.137931034,0.103448276,0.206896552,0.103448276,29,34.9655172,16,2,2015-03,24.13793103,20.68965517,13.79310345,10.34482759,20.68965517,10.34482759
2015,3,PARIS MONTPARNASSE,VANNES,198.0710526,190,0,6,10.66666667,0.463157895,,16,41.375,5.121052632,"Cette OD a été touchée par les événements suivants:  un heurt de chevreuil sur la ligne grande vitesse le 2 (28 TGV; de 13' à 58'), 2 accidents de personne à Vannes le 6 (6 TGV; de 13' à 1h51) et à Cesson le 26 (11 TGV; 12' à 2h24'), un feu de traverses à l'entrée de Paris Montparnasse le 14 (6 TGV; 12' à 33'), un incendie aux abords des voies vers Laval le 23  (7 TGV; 22' à 2h05) ainsi que la divagation d'un chien sur la ligne grande vitesse à St Arnoult le 31 (13 TGV; de 12' à 36'). On compte par ailleurs 4 dérangements d'installations sur la ligne grande vitesse les 1, 2, 16 et 23 touchant jusqu'à 7 trains par jour avec des retards allant de 12' à 1h05 et un incident caténaire le 22 vers Redon (9 TGV; de 12' à 80').",0.4,0.4,0.133333333,0,0,0.066666667,16,41.375,6,4,2015-03,40,40,13.33333333,0,0,6.666666667
2015,3,MARSEILLE ST CHARLES,LILLE,298.2112676,214,1,12,24.91666667,1.779342723,,31,37,6.906103286,,0.24137931,0.413793103,0.172413793,0.137931034,0.034482759,0,31,37,12,4,2015-03,24.13793103,41.37931034,17.24137931,13.79310345,3.448275862,0
2015,4,BESANCON FRANCHE COMTE TGV,PARIS LYON,131.2477273,220,0,4,9.25,0.522727273,,7,30.42857143,0.509090909,,0.142857143,0.571428571,0,0.142857143,0.142857143,0,5,38.2,2,1,2015-04,14.28571429,57.14285714,0,14.28571429,14.28571429,0
2015,4,POITIERS,PARIS MONTPARNASSE,105.3511294,488,1,90,15.22222222,3.960985626,,31,29.12903226,2.106776181,,0.333333333,0.466666667,0.166666667,0.033333333,0,0,19,39.5263158,10,2,2015-04,33.33333333,46.66666667,16.66666667,3.333333333,0,0
2015,4,RENNES,LYON PART DIEU,260.74,100,0,7,16.42857143,1.43,,10,38.3,3.64,,0.3,0.4,0.2,0.1,0,0,10,38.3,5,2,2015-04,30,40,20,10,0,0
2015,10,LE CREUSOT MONTCEAU MONTCHANIN,PARIS LYON,82.21162791,216,1,33,13.57575758,3.213953488,,31,14.96774194,1.106976744,,0.233333333,0.5,0,0.1,0.1,0.066666667,12,25.3333333,4,0,2015-10,23.33333333,50,0,10,10,6.666666667
2015,10,LAVAL,PARIS MONTPARNASSE,102.2447257,237,0,12,31,1.902953587,,16,48.3125,3.358649789,"Cette ligne a été touchée par deux incidents majeurs liés à l’alimentation électrique : l’un au Mans le 22/10 retardant 82 trains pour 4852 minutes de retard en cumul, le second en gare de Rennes le 23/10, suite à la chute d’une grue (12 trains pour 610 minutes). Par ailleurs, des dérangements de signalisation ont entraîné des retards sur la Ligne à Grande Vitesse les 2/10 (14 TGV retardés pour 524 minutes) & 19/10 (12 TGV pour 279 minutes) et en sortie du Mans (côté Laval) le 8/10 (23 trains pour 534 minutes). De plus, cette ligne a été ralentie par deux défaillances Matériel : l’une sur la Ligne à Grande Vitesse le 11/10 (10 trains pour 222 minutes), l’autre vers Laval le 27/10 (9 trains pour 182 minutes).",0.1875,0.625,0.0625,0.0625,0,0.0625,10,69.8,8,4,2015-10,18.75,62.5,6.25,6.25,0,6.25
2015,10,NANTES,PARIS MONTPARNASSE,135.433913,576,1,26,15.03846154,1.104347826,,53,26.66037736,3.11826087,,0.173076923,0.519230769,0.153846154,0.096153846,0.038461538,0.019230769,36,33.5555556,14,2,2015-10,17.30769231,51.92307692,15.38461538,9.615384615,3.846153846,1.923076923
2015,10,TOULOUSE MATABIAU,PARIS MONTPARNASSE,337.9766082,175,4,16,22.625,2.280701754,,27,52.88888889,9.935672515,"Deux incidents majeurs sont survenus sur cette ligne: le heurt d'un camion par un TER le 21/10 avec d'importantes perturbations jusqu'au 23/10 & la sortie de voie d'un train de travaux entre Marmande & Agen le 31/10  (10 TGV retardés 17' à 2h47). A noter également, une zone de travaux entre Agen & Marmande entraîne des pertes de temps.
Par ailleurs, un dérangement affectant la voie entre Poitiers & Angoulême le 01/10 touche 13 trains pour 164 minutes,  un dérangement de signalisation sur la Ligne à Grande Vitesse le 02/10 retarde 14 TGV pour 524 minutes, même cause le 19/10 pour 12 TGV (279 minutes de retard cumulé). 
De plus, le heurt d'un animal vers Futuroscope le 07/10 retarde 9 trains pour 219 minutes, une présomption de fuite de matières dangereuses sur un train de marchandises d'une autre entreprise de transport ferroviaire à Angoulême le 10/10 touche 15 trains pour 1151 minutes & la défaillance Matériel d'un train de marchandises d'une autre entreprise de transport ferroviaire à Libourne le 13/10 retarde 8 trains pour 249 minutes.
Enfin, la défaillance Matériel d'un train sur la Ligne à Grande Vitesse à Massy (en région parisienne) le 11/10 retarde  10 trains pour 222 minutes.",0.333333333,0.37037037,0.259259259,0.037037037,0,0,27,52.8888889,17,8,2015-10,33.33333333,37.03703704,25.92592593,3.703703704,0,0
2015,10,VANNES,PARIS MONTPARNASSE,205.6943231,229,0,16,12.75,1.589519651,,15,52.6,3.965065502,"Cette ligne a été touchée par deux incidents majeurs liés à l’alimentation électrique : l’un au Mans le 22/10 retardant 82 trains pour 4852 minutes de retard en cumul, le second en gare de Rennes le 23/10, suite à la chute d’une grue (12 trains pour 610 minutes). Par ailleurs, des dérangements de signalisation ont entraîné des retards sur la Ligne à Grande Vitesse les 2/10 (14 TGV retardés pour 524 minutes) & 19/10 (12 TGV pour 279 minutes) et en sortie du Mans (côté Laval) le 8/10 (23 trains pour 534 minutes). De plus, cette ligne a été ralentie par deux défaillances Matériel : l’une sur la Ligne à Grande Vitesse le 11/10 (10 trains pour 222 minutes), l’autre vers Laval le 27/10 (9 trains pour 182 minutes).",0.266666667,0.733333333,0,0,0,0,15,52.6,9,4,2015-10,26.66666667,73.33333333,0,0,0,0
2015,10,LILLE,PARIS NORD,63.24916944,605,3,31,10.64516129,0.945182724,,57,16.38596491,1.659468439,,0.309090909,0.181818182,0.309090909,0.054545455,0.127272727,0.018181818,25,25.92,6,0,2015-10,30.90909091,18.18181818,30.90909091,5.454545455,12.72727273,1.818181818
2015,10,LAUSANNE,PARIS LYON,180.9043478,115,0,8,18.25,1.808695652,,8,29.5,1.286956522,,0,0.375,0.5,0,0.125,0,7,31.5714286,1,1,2015-10,0,37.5,50,0,12.5,0
2016,4,NANCY,PARIS EST,93.93133803,284,2,10,17.4,0.816901408,,15,26.33333333,0.633802817,,0.071428571,0.5,0.285714286,0.142857143,0,0,12,29.8333333,3,1,2016-04,7.142857143,50,28.57142857,14.28571429,0,0
2016,4,PARIS LYON,TOULON,234.5938697,261,7,16,11.8125,0.900383142,,12,36.66666667,2.942528736,,0.5,0.083333333,0,0.166666667,0.25,0,12,36.6666667,5,1,2016-04,50,8.333333333,0,16.66666667,25,0
2016,4,PARIS LYON,VALENCE ALIXAN TGV,131.0269784,278,4,13,12.23076923,0.679856115,,8,29.5,1.633093525,,0.285714286,0.142857143,0.142857143,0.142857143,0.285714286,0,5,40,3,1,2016-04,28.57142857,14.28571429,14.28571429,14.28571429,28.57142857,0
2016,4,BORDEAUX ST JEAN,PARIS MONTPARNASSE,208.5299685,634,13,131,14.51908397,3.69873817,,74,30.04054054,4.932176656,,0.277777778,0.277777778,0.236111111,0.069444444,0.125,0.013888889,74,30.0405405,24,3,2016-04,27.77777778,27.77777778,23.61111111,6.944444444,12.5,1.388888889
2016,4,BREST,PARIS MONTPARNASSE,271.2786885,183,4,2,20,0.262295082,,19,43.42105263,5.808743169,"Ce mois-ci, l'OD a été touchée par:
Le 04 : Panne d’un train TER au Mans (21 TGV ; 479mn)
Le 04 : Accident de personne à Rungis (28 TGV ; 1243mn)
Le 05 : Invasion de la gare de Rennes par des manifestants (20 TGV ; 787mn)
Le 07 : Panne d’un train TER au Mans (25 TGV ; 597mn)
Le 11 : Panne d’un train TER à Montsûrs (11 TGV ; 208mn)
Le 12 : Restitution tardive de travaux à Sillé-le-Guillaume (12 TGV ; 362mn)
Le 14 : Disjonctions multiples sur la ligne grande vitesse (61 TGV ; 2054mn)
Le 20 : Avarie matérielle en sortie de gare Montparnasse (11 TGV ; 263mn)
Le 23 : Panne d’un train TER à Laval (13 TGV ; 717mn)
Le 26 : Grève nationale",0.263157895,0.157894737,0.315789474,0.105263158,0.157894737,0,19,43.4210526,5,4,2016-04,26.31578947,15.78947368,31.57894737,10.52631579,15.78947368,0
2016,4,PARIS MONTPARNASSE,ST MALO,183.5510204,98,1,8,14.25,1.397959184,,7,31.57142857,4,,0,0.142857143,0.285714286,0.428571429,0,0.142857143,7,31.5714286,2,0,2016-04,0,14.28571429,28.57142857,42.85714286,0,14.28571429
2016,4,TOULOUSE MATABIAU,PARIS MONTPARNASSE,335.5294118,153,2,4,14,0.54248366,,28,29,8.098039216,,0.259259259,0.444444444,0.185185185,0.037037037,0.074074074,0,28,29,8,1,2016-04,25.92592593,44.44444444,18.51851852,3.703703704,7.407407407,0
2016,4,ARRAS,PARIS NORD,51.37846154,325,8,21,12.38095238,1.24,,29,13.06896552,1.298461538,,0.333333333,0.148148148,0.259259259,0.037037037,0.185185185,0.037037037,7,24.2857143,2,0,2016-04,33.33333333,14.81481481,25.92592593,3.703703704,18.51851852,3.703703704
2016,4,LYON PART DIEU,LILLE,191.1933086,269,4,84,16.85714286,6.442379182,,33,36.03030303,4.784386617,,0.375,0.25,0.125,0.125,0.09375,0.03125,33,36.030303,12,7,2016-04,37.5,25,12.5,12.5,9.375,3.125
2016,5,PARIS LYON,CHAMBERY CHALLES LES EAUX,180.4597701,174,0,6,27.83333333,1.132183908,,19,34.52631579,5.390804598,,0.277777778,0.166666667,0.222222222,0.166666667,0.111111111,0.055555556,16,38.75,8,2,2016-05,27.77777778,16.66666667,22.22222222,16.66666667,11.11111111,5.555555556
2016,5,VALENCE ALIXAN TGV,PARIS LYON,131.9665272,239,0,61,36.72131148,10.0167364,,39,61.66666667,8.389121339,"Mois marqué par neuf accidents de personne et cinq heurts d'animaux, qui ont eu un fort impact sur l'ensemble des relations",0.605263158,0.289473684,0,0.078947368,0,0.026315789,33,70.5757576,21,12,2016-05,60.52631579,28.94736842,0,7.894736842,0,2.631578947
2016,3,PARIS LYON,BESANCON FRANCHE COMTE TGV,127.9504717,212,10,4,14.5,0.330188679,,10,26.2,2.91509434,,0.25,0.25,0.125,0.25,0.125,0,4,47.75,3,1,2016-03,25,25,12.5,25,12.5,0
2016,3,MACON LOCHE,PARIS LYON,99.26442308,208,8,50,19.98,5.995192308,,23,31.69565217,2.572115385,,0.434782609,0.086956522,0.173913043,0.173913043,0.130434783,0,19,35.4736842,7,2,2016-03,43.47826087,8.695652174,17.39130435,17.39130435,13.04347826,0
2016,3,LAVAL,PARIS MONTPARNASSE,100.4369748,238,4,20,24.45,2.537815126,,21,37.33333333,3.462184874,,0.333333333,0.222222222,0.277777778,0,0.166666667,0,15,46.9333333,9,4,2016-03,33.33333333,22.22222222,27.77777778,0,16.66666667,0
2016,3,NANTES,PARIS MONTPARNASSE,134.6980287,558,20,42,17.42857143,1.591397849,,72,33.5,4.9390681,,0.353846154,0.430769231,0.092307692,0.030769231,0.076923077,0.015384615,50,42.64,27,10,2016-03,35.38461538,43.07692308,9.230769231,3.076923077,7.692307692,1.538461538
2016,3,PARIS MONTPARNASSE,ST MALO,183.5670103,97,3,9,11.44444444,1.319587629,,6,107.3333333,7.556701031,"Ce mois-ci, la ligne a été retardée par:

01-03  : Défaillance matérielle à Montrouge (99 TGV ; 4563 minutes)
22-03  : Choc anormal à Montrouge (42 TGV ; 1007 minutes)
17-03  : Raté de fermeture PN à Massy Palaiseau (29 TGV ; 280 minutes)
11-03  : Dérangement d’installation à St Léger (11 TGV ; 209 minutes)
29-03  : Choc avec un animal entre Massy et Marcoussis (8 TGV ; 140 minutes)
11-03  : Dérangement installation à Marcoussis (23 TGV ; 129 minutes)
18-03  : Défaillance matérielle à Montrouge (12 TGV ; 107 minutes)
18-03  : Alerte à la bombe à Paris Montparnasse (10 TGV ; 335 minutes) 
04-03  : Soin matériel à Montrouge (8 TGV ; 191 minutes)
18-03  : Raté d’ouverture d’un passage à niveau à sillé-Le-guillaume (13 TGV ; 201 minutes)
17-03  : Manifestations à Rennes (8 TGV ; 279 minutes)
04-03  : Défaillance matérielle à Rennes (10 TGV ; 141 minutes)
22-03  : Manifestations à Pontchaillou (8 TGV ; 319 minutes)
29-03  : Découverte d’un obus à Laval (20 TGV ; 627 minutes)
10-03 : Incident caténaire à Dollon (52 TGV ; 1006 minutes)",0.2,0.2,0.2,0,0.4,0,6,107.333333,4,4,2016-03,20,20,20,0,40,0
2016,3,ST MALO,PARIS MONTPARNASSE,191.8350515,97,3,3,71.66666667,2.288659794,,6,53.66666667,3.649484536,"Ce mois-ci, la ligne a été retardée par:

01-03  : Défaillance matérielle à Montrouge (99 TGV ; 4563 minutes)
22-03  : Choc anormal à Montrouge (42 TGV ; 1007 minutes)
17-03  : Raté de fermeture PN à Massy Palaiseau (29 TGV ; 280 minutes)
11-03  : Dérangement d’installation à St Léger (11 TGV ; 209 minutes)
29-03  : Choc avec un animal entre Massy et Marcoussis (8 TGV ; 140 minutes)
11-03  : Dérangement installation à Marcoussis (23 TGV ; 129 minutes)
18-03  : Défaillance matérielle à Montrouge (12 TGV ; 107 minutes)
18-03  : Alerte à la bombe à Paris Montparnasse (10 TGV ; 335 minutes) 
04-03  : Soin matériel à Montrouge (8 TGV ; 191 minutes)
18-03  : Raté d’ouverture d’un passage à niveau à sillé-Le-guillaume (13 TGV ; 201 minutes)
17-03  : Manifestations à Rennes (8 TGV ; 279 minutes)
04-03  : Défaillance matérielle à Rennes (10 TGV ; 141 minutes)
22-03  : Manifestations à Pontchaillou (8 TGV ; 319 minutes)
29-03  : Découverte d’un obus à Laval (20 TGV ; 627 minutes)
10-03 : Incident caténaire à Dollon (52 TGV ; 1006 minutes)",0.6,0.2,0.2,0,0,0,6,53.6666667,5,2,2016-03,60,20,20,0,0,0
2016,3,PARIS NORD,DOUAI,72.78238342,193,5,14,28.64285714,2.264248705,,24,26.20833333,3.476683938,,0.5,0.227272727,0,0.227272727,0.045454545,0,11,45.7272727,7,2,2016-03,50,22.72727273,0,22.72727273,4.545454545,0
2016,6,PARIS MONTPARNASSE,LA ROCHELLE VILLE,195.8490566,53,28,0,0,0.264150943,,9,29.77777778,10.75471698,,0.111111111,0.555555556,0.222222222,0.111111111,0,0,9,29.7777778,3,1,2016-06,11.11111111,55.55555556,22.22222222,11.11111111,0,0
2016,6,ST PIERRE DES CORPS,PARIS MONTPARNASSE,70.2,390,35,68,17.57352941,3.756410256,,84,17.53571429,3.871794872,"Le conflit social national du 1er au 16 juin
Le 6 : Une chaise mise dans la voie à Massy (25 TGV ; 701mn)
Le 9 : Une avarie caténaire sur la ligne grande vitesse à St Leger (64 TGV ; 2429mn)
Le 20 : Une absence de tension sur la ligne grande vitesse (38 TGV ; 552mn)
Le 23 : Un dérangement d’aiguillage en gare de Paris Montparnasse (54 TGV ; 1907mn)",0.178571429,0.535714286,0.05952381,0.047619048,0.05952381,0.119047619,25,36.56,15,1,2016-06,17.85714286,53.57142857,5.952380952,4.761904762,5.952380952,11.9047619
2015,12,PARIS LYON,ANNECY,222.3272727,165,0,7,13.57142857,0.709090909,,14,30.07142857,3.860606061,,0.285714286,0,0.428571429,0.285714286,0,0,14,30.0714286,5,1,2015-12,28.57142857,0,42.85714286,28.57142857,0,0
2015,12,PARIS LYON,BESANCON FRANCHE COMTE TGV,128.0280374,217,3,6,13,0.429906542,,7,17,1.957943925,,0.142857143,0,0.285714286,0.142857143,0.428571429,0,4,20.75,0,0,2015-12,14.28571429,0,28.57142857,14.28571429,42.85714286,0
2015,12,PARIS NORD,DOUAI,66.42424242,198,0,5,6.6,0.414141414,,17,11,1.611111111,,0.0625,0.25,0.3125,0.125,0.25,0,2,29.5,1,0,2015-12,6.25,25,31.25,12.5,25,0
2015,12,LYON PART DIEU,MARSEILLE ST CHARLES,101.3674304,612,1,140,17.49285714,4.857610475,,85,32.61176471,5.276595745,,0.253012048,0.144578313,0.253012048,0.096385542,0.168674699,0.084337349,55,43.1454545,26,11,2015-12,25.30120482,14.45783133,25.30120482,9.638554217,16.86746988,8.43373494
2015,12,PARIS EST,FRANCFORT,99.52816901,142,0,8,13,1.007042254,,9,21.33333333,1.823943662,,0.166666667,0,0,0.5,0.166666667,0.166666667,7,24,1,0,2015-12,16.66666667,0,0,50,16.66666667,16.66666667
2015,12,FRANCFORT,PARIS EST,99.92857143,70,0,31,15.58064516,8.157142857,,12,27.25,6.371428571,,0,0,1,0,0,0,9,31.8888889,2,1,2015-12,0,0,100,0,0,0
2016,1,PARIS LYON,PERPIGNAN,309.5740741,108,0,5,20.4,1.037037037,,10,34.8,3.462962963,,0.5,0.4,0,0.1,0,0,10,34.8,3,1,2016-01,50,40,0,10,0,0
2016,1,PARIS MONTPARNASSE,ANGOULEME,157.1724138,290,1,7,16.71428571,0.510344828,,13,30.38461538,0.586206897,,0.666666667,0.083333333,0.166666667,0,0.083333333,0,11,33.6363636,4,1,2016-01,66.66666667,8.333333333,16.66666667,0,8.333333333,0
2016,1,PARIS MONTPARNASSE,LA ROCHELLE VILLE,195.6075,200,0,6,21.16666667,0.705,,5,25.4,3.25,,0.25,0.5,0,0,0,0.25,5,25.4,0,0,2016-01,25,50,0,0,0,25
2016,1,NANTES,PARIS MONTPARNASSE,134.8668639,507,0,30,16.86666667,1.3234714,,39,36.74358974,3.435897436,,0.307692308,0.333333333,0.205128205,0.102564103,0.051282051,0,28,46.1428571,15,7,2016-01,30.76923077,33.33333333,20.51282051,10.25641026,5.128205128,0
2015,11,PARIS LYON,AVIGNON TGV,161.7584158,505,0,15,12.6,0.483168317,,46,20.58695652,3.233663366,,0.369565217,0.130434783,0.086956522,0.282608696,0.086956522,0.043478261,21,29.8095238,7,1,2015-11,36.95652174,13.04347826,8.695652174,28.26086957,8.695652174,4.347826087
2015,11,PARIS LYON,BESANCON FRANCHE COMTE TGV,128.145933,209,0,11,15.09090909,0.866028708,,19,23.52631579,3.669856459,,0.333333333,0.222222222,0.055555556,0.166666667,0.111111111,0.111111111,12,29.8333333,3,1,2015-11,33.33333333,22.22222222,5.555555556,16.66666667,11.11111111,11.11111111
2015,11,MACON LOCHE,PARIS LYON,101.2717949,195,0,54,20.68518519,6.825641026,,22,37.77272727,3.123076923,,0.181818182,0.227272727,0.227272727,0.090909091,0.181818182,0.090909091,15,49.2,9,5,2015-11,18.18181818,22.72727273,22.72727273,9.090909091,18.18181818,9.090909091
2015,11,MONTPELLIER,PARIS LYON,206.6996951,329,1,78,35.84615385,9.06402439,,69,56.68115942,10.9054878,"Suite aux attentats du 13 novembre à Paris, une recrudescence d'alertes à la bombe et d'interventions des forces de l'ordre ont impacté la régularité des TGV",0.303030303,0.46969697,0.015151515,0.136363636,0.03030303,0.045454545,69,56.6811594,45,21,2015-11,30.3030303,46.96969697,1.515151515,13.63636364,3.03030303,4.545454545
2015,11,ARRAS,PARIS NORD,51,324,3,47,18.78723404,3.339563863,,70,23.58571429,5.660436137,"On voit apparaître en ce mois de novembre une recrudescence de bagages abandonnés se transformant en colis suspect suite aux évènements tragiques survenus ce vendredi 13 (1 à 2 par jour au moins).
A cela s'ajoute un grand nombre  de heurt d'animaux (exemple les 03, 06 et 24)  ainsi que d'accidents de personne (exemple les 07, 23 et 26).",0.439393939,0.166666667,0.227272727,0.03030303,0.090909091,0.045454545,26,48.6153846,16,9,2015-11,43.93939394,16.66666667,22.72727273,3.03030303,9.090909091,4.545454545
2015,11,PARIS LYON,ZURICH,141.9117647,170,0,5,13.8,0.623529412,,6,33.66666667,2.364705882,,,,,,,,5,38,3,0,2015-11,,,,,,
2016,2,PARIS NORD,ARRAS,55.66161616,297,0,6,20.66666667,0.592592593,,16,14.75,0.858585859,,0.214285714,0.071428571,0.071428571,0.142857143,0.5,0,5,26,1,0,2016-02,21.42857143,7.142857143,7.142857143,14.28571429,50,0
2017,3,PARIS EST,METZ,85.13504823,313,2,15,17.06666667,1.022508039,,19,24.73684211,1.057877814,,0.176470588,0.529411765,0,0.235294118,0,0.058823529,12,33.4,5,2,2017-03,17.64705882,52.94117647,0,23.52941176,0,5.882352941
2017,3,AVIGNON TGV,PARIS LYON,158.6861167,501,4,79,18.26582278,3.474849095,,56,31.25,3.452716298,,0.236363636,0.254545455,0.2,0.272727273,0.018181818,0.018181818,39,39.7,18,8,2017-03,23.63636364,25.45454545,20,27.27272727,1.818181818,1.818181818
2017,3,DIJON VILLE,PARIS LYON,99.37699681,317,4,82,15.26829268,5.309904153,,37,30.78378378,3.779552716,,0.083333333,0.444444444,0.277777778,0.111111111,0.055555556,0.027777778,26,38.8,15,5,2017-03,8.333333333,44.44444444,27.77777778,11.11111111,5.555555556,2.777777778
